Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT700,LTE700,LTE900,LTE1800,LTE2100,LTE2600,NR700,NR900,NR2100,NR3600
2025,Optus-TPG MOCN,2795015,-33.45551961,149.3640399,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2795018,-33.67106,149.56127,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2795045,-33.35815,149.68391,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2795063,-33.15737,149.70204,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2795065,-33.27146,149.74081,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2795067,-33.367766,149.438616,Y,Y,Y,,Y,,,Y,Y,
2025,Optus-TPG MOCN,2798001,-33.439779,149.169346,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2799001,-33.56321,149.23867,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2799003,-33.520573,149.251204,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2800002,-33.303723,149.046947,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2800004,-33.35285021,149.1856732,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2800005,-33.342416,148.983544,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2800009,-33.2614,149.10221,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2800010,-33.455621,148.985999,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2800012,-33.26632,149.132921,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2800013,-33.287031,149.099834,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2800019,-33.413735,148.826,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2800021,-33.312941,149.105485,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2800022,-33.29237,149.07433,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2800023,-33.27419,149.08401,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2800030,-33.20686,149.15361,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2800034,-33.27465,149.05954,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2800038,-33.28513,149.12479,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2800039,-33.29631,149.09999,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2800040,-33.317079,149.091039,Y,Y,,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2800041,-33.554367,148.89895,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2804001,-33.58372377,148.667856,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2804003,-33.65067,148.54707,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2805001,-33.61385,148.42565,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2806004,-33.45808,148.37102,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2807002,-34.049553,148.55797,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2808002,-33.964903,148.954254,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2808005,-33.91547,148.94332,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2809001,-34.049432,148.439597,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2810001,-33.86369024,148.1395775,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2810003,-33.89521,148.16856,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2820005,-32.809671,148.919111,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2820006,-32.5563,148.943911,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2820009,-32.83067618,149.1529622,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2820011,-32.725976,149.039614,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2820013,-32.42561,149.10387,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2821001,-32.23206,148.23103,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2823002,-32.021535,147.986188,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2823005,-31.83816,148.17853,Y,Y,Y,,,,Y,Y,,
2025,Optus-TPG MOCN,2824004,-31.708121,147.845301,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2825011,-31.587184,147.18058,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2825015,-31.69231,147.4435,Y,Y,Y,,,,Y,Y,,
2025,Optus-TPG MOCN,2826003,-31.83462,147.71945,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,2827002,-31.689302,148.708679,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2827006,-31.710764,148.668105,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2827007,-31.65624491,148.3036672,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2829001,-30.955142,148.388995,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2830001,-32.246633,148.602505,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2830002,-32.237702,148.676773,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2830003,-32.34481011,148.3813764,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2830005,-32.270667,148.603252,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2830019,-32.255366,148.631863,,,,Y,Y,,,,Y,Y
2025,Optus-TPG MOCN,2830037,-32.25429,148.57812,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2025,Optus-TPG MOCN,2830039,-32.24501,148.61843,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2830040,-32.24908,148.64036,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2830041,-32.26054,148.62512,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2830043,-32.239846,148.621947,Y,Y,,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2830047,-32.349,148.60728,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2830050,-32.237594,148.578668,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,2831002,-31.87475,148.64108,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2831005,-31.34271,149.023246,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2831006,-32.05827886,148.5627762,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2831020,-32.34322793,148.7951,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2831038,-32.355109,148.885985,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2832001,-30.022139,148.117128,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2832023,-30.008081,148.612656,Y,Y,Y,,,,Y,Y,,
2025,Optus-TPG MOCN,2833001,-29.57023639,148.5445738,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2834002,-29.406336,147.972242,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,2835014,-31.517232,145.856298,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2840026,-30.090037,145.932431,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2842001,-31.835602,149.129706,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2843003,-31.776173,149.726997,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2844001,-32.01967222,149.3950441,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2848002,-32.87202262,149.9899021,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,2850002,-32.59009,149.58567,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2850005,-32.442714,149.56256,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850010,-32.27013345,149.7230755,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850011,-33.01979231,149.8777181,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850012,-32.659772,149.839971,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850014,-33.033345,149.452096,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850018,-33.031914,149.582615,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850028,-32.609967,149.565414,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2850030,-32.80746226,149.7501541,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2850045,-32.60317,149.5885,Y,Y,,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,2852001,-32.367099,149.542799,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2864001,-33.286641,148.710673,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2865004,-33.169427,148.64918,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2866004,-32.96332,148.887602,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2866005,-33.10071772,148.8330364,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2867001,-32.904758,148.790378,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2868002,-32.76808508,148.6595203,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2869001,-32.731851,148.198547,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2869003,-32.575823,148.260969,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2870001,-33.117052,148.173943,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2870002,-33.13644,148.17342,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2870004,-33.251881,148.337373,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2870007,-32.893291,148.27585,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2870016,-33.12699722,148.1693361,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,2870019,-33.13898,148.13413,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,2871002,-33.368872,148.007483,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,2871003,-33.585653,147.782683,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2871004,-33.401761,147.984495,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2871008,-33.406793,147.774396,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2873001,-32.217906,147.333062,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2874001,-32.61851743,147.5426559,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2875004,-32.896464,147.705868,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2876004,-33.1093,147.8177,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2877001,-33.07818235,147.1568895,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2880002,-31.957906,141.46465,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,2880003,-31.974595,141.454482,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,2880006,-32.04778,141.17056,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,2880055,-31.93755,141.46942,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3139009,-37.71189,145.56874,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3212009,-37.90031668,144.4069707,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3221010,-37.974,144.352,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3221029,-38.124271,144.23517,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3232003,-38.54758,143.859564,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3236002,-38.504022,143.71134,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3237004,-38.63297,143.56419,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3237005,-38.736878,143.291322,Y,Y,,Y,Y,,,,,
2025,Optus-TPG MOCN,3238005,-38.673254,143.407281,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3239001,-38.233497,143.791596,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3241004,-38.24034,143.99881,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,3241005,-38.353191,144.054088,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3243001,-38.32653,143.68327,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3249003,-38.34958,143.39802,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3250001,-38.339178,143.586737,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,3250003,-38.339478,143.604319,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3260001,-38.235303,143.116387,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3260002,-38.31384,143.28756,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3260006,-38.22177,143.17699,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3264001,-38.313022,142.925686,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3264003,-38.231293,142.931676,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3265001,-38.30494,142.73786,Y,Y,Y,,,,Y,Y,,
2025,Optus-TPG MOCN,3266001,-38.31324,143.07002,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3266004,-38.4961,143.21225,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3268001,-38.47538,142.96365,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3268002,-38.500165,142.781386,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3268009,-38.55854,143.05824,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3269001,-38.602136,143.011336,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,3269003,-38.62961,143.111938,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3269005,-38.6184739,143.169633,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3270001,-38.60356,142.89789,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3271001,-37.993196,143.054707,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3272001,-38.0558,142.81186,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3274001,-37.9470402,142.513098,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3276001,-38.1792,142.43878,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3277003,-38.38414,142.59959,Y,Y,Y,,Y,,Y,,Y,
2025,Optus-TPG MOCN,3280001,-38.383467,142.500773,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3280003,-38.389,142.5408,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3280004,-38.38356,142.4854,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3280007,-38.35502,142.45304,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3280009,-38.36144,142.50172,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3280010,-38.369466,142.459023,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3280014,-38.37997,142.47283,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3280017,-38.397009,142.472744,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,3281001,-38.24036,142.46269,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3281002,-38.3254,142.508078,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3283001,-38.31711,142.37808,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3284003,-38.374073,142.206047,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3284005,-38.38017,142.22221,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3285002,-38.21692,141.70306,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3285007,-38.329489,142.090681,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3285010,-38.25293,141.90675,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3286004,-38.03479,141.91417,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3287001,-38.1006,142.32023,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3289002,-37.88248313,142.3005724,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3292003,-38.0413,140.98462,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,3293002,-37.64670519,142.5910338,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3294003,-37.653389,142.357488,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3300001,-37.73324,142.03153,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3300003,-37.77268501,142.0566454,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3301001,-37.676046,141.853746,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3302001,-37.89707,141.77733,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3304001,-37.992171,141.425661,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3304002,-37.92215,141.26193,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3304003,-37.86088,141.054,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3304004,-38.09623962,141.6413012,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3304009,-37.985,141.73502,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3305005,-38.182171,141.371447,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3305006,-38.331265,141.588437,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3305010,-38.35796,141.610092,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3305011,-38.34724,141.49649,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3305019,-38.30196,141.55983,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3305020,-38.3807,141.62251,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3309002,-37.807079,141.536616,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3311006,-37.575916,141.410381,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2025,Optus-TPG MOCN,3312001,-37.760835,140.991145,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3312002,-37.617871,141.331846,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3312003,-37.702344,141.193925,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3312004,-37.56332972,141.5395178,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3312011,-37.224044,141.392607,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3314001,-37.207133,142.150985,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3314002,-37.45871,141.916,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3315001,-37.60485954,141.7259007,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3317001,-37.1634888,141.5834828,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3318001,-37.03554433,141.2774715,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3319002,-36.96181398,141.0809889,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3321001,-38.173637,144.074178,Y,Y,Y,Y,,Y,,,,
2025,Optus-TPG MOCN,3321002,-38.10484,144.04782,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3322001,-38.03295,143.60856,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3324001,-37.947877,143.317927,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3325003,-37.825929,143.193376,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3328002,-38.02279,144.03849,Y,Y,Y,,,Y,,,,
2025,Optus-TPG MOCN,3330001,-37.884872,143.717515,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3331001,-38.0278,144.1581,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3333003,-37.8721,144.02427,Y,Y,,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3333006,-37.84134,143.944484,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,3341004,-37.51962,144.31059,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3342005,-37.824464,144.21072,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3351001,-37.6903,142.98217,Y,Y,Y,,,,Y,Y,,
2025,Optus-TPG MOCN,3351003,-37.64524,143.039397,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3351004,-37.859876,143.480811,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3351005,-37.658023,143.684746,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3351006,-37.71472,142.81925,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3351009,-37.60999,143.5979,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3351014,-37.780947,143.607735,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3351016,-37.61202,143.74232,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3351020,-37.543121,142.727888,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3351022,-37.567629,143.672037,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3352001,-37.470205,143.616608,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3352025,-37.28996,143.5157,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3352027,-37.35882,143.64161,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3352028,-37.40579,143.48515,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3360001,-37.68937233,143.5237199,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3361001,-37.673591,143.354157,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3364001,-37.39485,144.02225,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3364005,-37.3321,143.9558,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,3370001,-37.28464,143.75201,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3373001,-37.409912,143.341453,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3373003,-37.43419,143.46973,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3373006,-37.43187,143.38751,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3375002,-37.368242,143.137064,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3377001,-37.15612,142.853398,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3377002,-37.269665,142.891802,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3377004,-37.22836,143.201071,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3377009,-37.27888,142.76477,Y,Y,,Y,,Y,,,,
2025,Optus-TPG MOCN,3377017,-37.2768,142.98372,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3377018,-37.283037,142.931133,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3380001,-37.05436,142.78872,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3381001,-37.134978,142.518744,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3381007,-37.01993,142.72399,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3381009,-37.182961,142.61583,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3384001,-36.89831644,143.1140741,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3385001,-36.97222541,142.613205,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3385002,-36.909294,142.666472,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3388001,-36.610235,142.64858,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3390002,-36.62734,142.45879,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3390003,-36.492083,142.368946,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3391003,-36.07489,142.4211,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3392002,-36.44554,142.59476,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3393001,-36.25718,142.40207,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3395004,-35.92856749,142.4182597,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3396004,-35.722454,142.412064,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3400001,-36.88425,142.40159,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3400009,-36.705957,142.201898,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3400011,-36.738955,142.201861,Y,Y,Y,Y,Y,Y,,,,
2025,Optus-TPG MOCN,3400013,-36.71362,142.20084,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3401001,-36.935227,142.14087,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3401004,-36.573437,142.124452,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3401011,-36.6694,142.30356,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3401014,-36.8051,142.11983,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3401015,-36.72619,142.16434,Y,Y,,Y,,,,,,
2025,Optus-TPG MOCN,3401016,-37.015936,142.310162,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3401019,-36.99992,141.93037,Y,Y,Y,,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,3409001,-36.750535,141.833193,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3412001,-36.71312797,141.4902373,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3413003,-36.74834,141.24991,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3414001,-36.44965,142.04826,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2025,Optus-TPG MOCN,3415001,-36.36142816,141.1151395,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3418002,-36.40399,141.47412,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3418004,-36.36344665,141.78351,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3418005,-36.381488,141.931297,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3418010,-36.33442,141.67423,Y,Y,Y,Y,Y,Y,Y,Y,Y,
2025,Optus-TPG MOCN,3418013,-36.13294554,141.6921803,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3419003,-36.37755145,141.244165,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3423004,-36.14422,142.02341,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3424001,-35.927037,141.997027,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3424002,-35.71802,142.07043,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3433002,-37.40485,144.7612,Y,Y,Y,,,,,,,
2025,Optus-TPG MOCN,3434001,-37.322999,144.795195,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3434003,-37.35382365,144.7488848,Y,Y,,,,Y,,,,
2025,Optus-TPG MOCN,3435002,-37.225481,144.742864,Y,Y,Y,Y,Y,,Y,Y,Y,
2025,Optus-TPG MOCN,3442010,-37.3084,144.59866,Y,Y,Y,Y,,,,,,
2025,Optus-TPG MOCN,3444006,-37.01847,144.54498,Y,Y,,,,,,,,
2025,Optus-TPG MOCN,3444016,-37.09015,144.5076,Y,Y,Y,,Y,,Y,Y,Y,
